Date,Tweets,Preprocessing
2020-06-21 19:37:28,"@JimBelushi Halifax, Nova Scotia, Canada!", halifax nova scotia canada 
2020-06-21 19:37:28,RT @JogjaUpdate: gempa, gempa
2020-06-21 19:37:28,Gempa beneran kan 😭😭 yaa gusti reflek mlayu,gempa beneran kan yaa gusti reflek mlayu
2020-06-21 19:37:28,@ambyarzenn mbakkk sama 😭😭, mbakkk sama 
2020-06-21 19:37:28,@hobigibah Belom ada ini, belom ada ini
2020-06-21 19:37:28,@DickyAzura3 Kwkwk,3 kwkwk
2020-06-21 19:37:28,"RT @_AmirAsyraf_: Kalau aku penting dia carilah, kalau tak tu faham faham jelah.", amirasyraf kalau aku penting dia carilah kalau tak tu faham faham jelah 
2020-06-21 19:37:28,asli sih gemetaran bgt nih😭,asli sih gemetaran bgt nih 
2020-06-21 19:37:28,@infoBMKG barusan gempa. Jogja. Sumbernya mana kah?, barusan gempa jogja sumbernya mana kah 
2020-06-21 19:37:28,degdegan ga kelar kelar,degdegan ga kelar kelar
2020-06-21 19:37:28,@minjultoo dimana sih, dimana sih
2020-06-21 19:37:28,RT @rafhanahridzz: Dah lama guna ig ads sebab memang berbaloi. Satu kali ads mesti akan ada sale berganda ganda dari modal bayar ads. Tak s…, dah lama guna ig ads sebab memang berbaloi satu kali ads mesti akan ada sale berganda ganda dari modal bayar ads tak s 
2020-06-21 19:37:28,RT @stillwjk: YOONGI | strange https://t.co/tgTBQeSeqy, yoongi strange 
2020-06-21 19:37:28,RT @JogjaUpdate: gempa, gempa
2020-06-21 19:37:28,"@Hasnaayya Halo, saya Bencana Bot. Untuk melaporkan dampak gempa di sekitarmu, silakan balas dengan #gempa https://t.co/MCRSm4qpzh", halo saya bencana bot untuk melaporkan dampak gempa di sekitarmu silakan balas dengan gempa 
2020-06-21 19:37:28,@souriresol AAAA GEMPA BENERAN TERNYATA KWKWKWKWKKWKW, aaaa gempa beneran ternyata kwkwkwkwkkwkw
2020-06-21 19:37:28,@Chocooreo00 sama,00 sama
2020-06-21 19:37:28,Gema? Lindu? Lindu kamu?,gema lindu lindu kamu 
2020-06-21 19:37:28,Gempa woi lama bgt:(,gempa woi lama bgt 
2020-06-21 19:37:28,"@fuadazhari_ Halo, saya Bencana Bot. Untuk melaporkan banjir di sekitarmu, silakan balas dengan #banjir. https://t.co/iR1JARhw27", halo saya bencana bot untuk melaporkan banjir di sekitarmu silakan balas dengan banjir 
2020-06-21 19:37:28,RT @joonaive: Seboso https://t.co/K2aFvkPjQm, seboso 
2020-06-21 19:37:28,@chunkycoc jatim. lo dimana?, jatim lo dimana 
2020-06-21 19:37:28,RT @genjiriot: mungkin km bisa memiliki tubuhku tpi tidak dgn htiku https://t.co/IBZkxE89Lv, mungkin km bisa memiliki tubuhku tpi tidak dgn htiku 
2020-06-21 19:37:28,Gempa ya?,gempa ya 
2020-06-21 19:37:28,"@ivncrsnd Halo, saya Bencana Bot. Untuk melaporkan banjir di sekitarmu, silakan balas dengan #banjir. https://t.co/G5lEwUTSfv", halo saya bencana bot untuk melaporkan banjir di sekitarmu silakan balas dengan banjir 
2020-06-21 19:37:28,@petabencana @shintafadilah GEMPA WOI GEMPA, gempa woi gempa
2020-06-21 19:37:28,@andihiyat Gempa ya?, gempa ya 
2020-06-21 19:37:28,RT @JogjaUpdate: gempa, gempa
2020-06-21 19:37:28,"@Kulinobareng_ Tak kiro sirahku wes abot, mikir deadline -_-", tak kiro sirahku wes abot mikir deadline 
2020-06-21 19:37:28,Tumben peka kl ada gempa bellll https://t.co/ajK74z7ZOp,tumben peka kl ada gempa bellll 
2020-06-21 19:37:28,@iflyo yaallah kasur gwe goyang keras banget, yaallah kasur gwe goyang keras banget
2020-06-21 19:37:28,@Ikhsanagungg1 Banter banget ih,1 banter banget ih
2020-06-21 19:37:28,@adeelraja Naam tou pata chal gia laikin yeh scandal konsa tha?, naam tou pata chal gia laikin yeh scandal konsa tha 
2020-06-21 19:37:28,@lordwawok Langsung nyebut dab, langsung nyebut dab
2020-06-21 19:37:28,@itpchi @BRATZCORE MSKAOSLALS?????? https://t.co/pvQgygGRGv, mskaoslals 
2020-06-21 19:37:28,staysafe temen temen yang di jogja!!❤️,staysafe temen temen yang di jogja 
2020-06-21 19:37:28,@PTH1RD Sharap,1rd sharap
2020-06-21 19:37:28,sak jowo kroso fak,sak jowo kroso fak
2020-06-21 19:37:28,RT @kabarklaten: gempaaa, gempaaa
2020-06-21 19:37:28,Gileee sakit gigi ga bisa tidur,gileee sakit gigi ga bisa tidur
2020-06-21 19:37:28,2137 hyunjin,2137 hyunjin
2020-06-21 19:37:28,I want kim seokjin too. :(( https://t.co/niSF0erjFF,i want kim seokjin too 
2020-06-21 19:37:28,Sharia law gang gang ✌🏽 https://t.co/iheuchXv0x,sharia law gang gang 
2020-06-21 19:37:28,edi tipaklong,edi tipaklong
2020-06-21 19:37:28,@SlNGULARITYV kalo yang paling kiri itu kayaknya gak ada tulisan halalnya dehh, kalo yang paling kiri itu kayaknya gak ada tulisan halalnya dehh
2020-06-21 19:37:28,"RT @dwikialjawi: Kalian tipe yang mana kalo ngechat?

Panjang sekaligus   /  Dikit2 enter https://t.co/PGF7rWkXMM", kalian tipe yang mana kalo ngechat panjang sekaligus dikit2 enter 
2020-06-21 19:37:28,@AishaLUMS Mangu, mangu
2020-06-21 19:37:28,@chuwwinggam Aku dijogja gempaa, aku dijogja gempaa
2020-06-21 19:37:28,@cloudyaanna Apa gmna gmna?, apa gmna gmna 
2020-06-21 19:37:28,Tiktokan sampe mampus biar sakitnya kerasa di badan bukan di ati wkwkwkkwwk https://t.co/qb7GQFtboz,tiktokan sampe mampus biar sakitnya kerasa di badan bukan di ati wkwkwkkwwk 
2020-06-21 19:37:28,"@HardjoSoemantri Halo, saya Bencana Bot. Untuk melaporkan banjir di sekitarmu, silakan balas dengan #banjir. https://t.co/fJ2qaiKjX6", halo saya bencana bot untuk melaporkan banjir di sekitarmu silakan balas dengan banjir 
2020-06-21 19:37:28,@snlfdllh Iya sannn kaget plus takut, iya sannn kaget plus takut
2020-06-21 19:37:27,Tweet: ir0GRM9Hpt3uxc2wQtUMUxAQICwWFO9Uax2aVX6810wWvBGrOWDwK6LEW3Tkf5S0hRqsiD 2020-06-21 19:37:27 +0000,tweet ir0grm9hpt3uxc2wqtumuxaqicwwfo9uax2avx6810wwvbgrowdwk6lew3tkf5s0hrqsid 2020 06 21 19 37 27 0000
2020-06-21 19:37:27,"@qorygore YouTubers ngk se asik dulu
Followers bnyak krna give away", youtubers ngk se asik dulu followers bnyak krna give away
2020-06-21 19:37:27,lagi nonton fancam jk tba tiba geter ya kaget atuh :'),lagi nonton fancam jk tba tiba geter ya kaget atuh 
2020-06-21 19:37:27,@SiTititBesarr Gempa, gempa
2020-06-21 19:37:27,@AHM3TON28 @mmoriqomm @6uzm4n @martarpuig uwuwuwu❤️,3ton28 6uzm4n uwuwuwu 
2020-06-21 19:37:27,"@djaneslifee C
Dinah Jane", c dinah jane
2020-06-21 19:37:27,"@petabencana Gempa min, bukan banjir 😭😭", gempa min bukan banjir 
2020-06-21 19:37:27,Ada yg kerasa gempa?,ada yg kerasa gempa 
2020-06-21 19:37:27,"Saat kau berpikir tentang orang yang cantik dan tampan, pikirkanlah bahwa kau adalah bagian dari mereka",saat kau berpikir tentang orang yang cantik dan tampan pikirkanlah bahwa kau adalah bagian dari mereka
2020-06-21 19:37:27,"RT @satoedoeasatoe: Nah, buatlah threadnya bang...
Spy kawan2 bs mndptkan pencerahan ttg kondisi hukum kt...

Shg mrk tdk cm membaca berita…", nah buatlah threadnya bang spy kawan2 bs mndptkan pencerahan ttg kondisi hukum kt shg mrk tdk cm membaca berita 
2020-06-21 19:37:27,@TristanGHill $oakuwu ty tristan, oakuwu ty tristan
2020-06-21 19:37:27,@pilaaaa9 Serius? Kok solo ga kerasa ya,9 serius kok solo ga kerasa ya
2020-06-21 19:37:27,"@adeputra1886 Halo, saya Bencana Bot. Untuk melaporkan banjir di sekitarmu, silakan balas dengan #banjir. https://t.co/xbxqSiZwgC",1886 halo saya bencana bot untuk melaporkan banjir di sekitarmu silakan balas dengan banjir 
2020-06-21 19:37:27,gemeteran,gemeteran
2020-06-21 19:37:27,Gempa kenceng bnget 😭,gempa kenceng bnget 
2020-06-21 19:37:27,@MeiwanCahaya @KabarGunkid Gede tenann, gede tenann
2020-06-21 19:37:27,@ninxdya Dmna, dmna
2020-06-21 19:37:27,"barusan bgt gempa
lg tidur berasa diayun",barusan bgt gempa lg tidur berasa diayun
2020-06-21 19:37:27,@iw_auna Banter banget :(, auna banter banget 
2020-06-21 19:37:27,"RT @askdreamies: askdream ak babyzen, nyari mutualan yg sk jbjb, rt yh mniez 😼", askdream ak babyzen nyari mutualan yg sk jbjb yh mniez 
2020-06-21 19:37:27,@QDhevi astaghfirullah :(((, astaghfirullah 
2020-06-21 19:37:27,@alxoholic Aku lagi lompat ning kasur, aku lagi lompat ning kasur
2020-06-21 19:37:27,@Sariya25 Cbrn 🤣,25 cbrn 
2020-06-21 19:37:27,@haechalk DMNA?, dmna 
2020-06-21 19:37:27,Gempa dimanaa?,gempa dimanaa 
2020-06-21 19:37:27,"@infoseni_ Banget min, sampe kebangun..", banget min sampe kebangun 
2020-06-21 19:37:27,"RT @AmirRozali: “Beli doh nanti dah balik mesti menyesal, beli weh beli”", beli doh nanti dah balik mesti menyesal beli weh beli 
2020-06-21 19:37:27,Ini gempanya kerasa banget,ini gempanya kerasa banget
2020-06-21 19:37:27,@pottatocwips kamu gmn?gpp kan? staysafe yaaa, kamu gmn gpp kan staysafe yaaa
2020-06-21 19:37:27,RT @picoez: Gempanya gedhe :(, gempanya gedhe 
2020-06-21 19:37:27,@whyna___ Iya eh kenceng bgt, iya eh kenceng bgt
2020-06-21 19:37:27,Mau tidurrr 😭😭😭😭😭😭😭😭😭😭,mau tidurrr 
2020-06-21 19:37:27,Gempanyaa kerasa bangettt astagaaaa,gempanyaa kerasa bangettt astagaaaa
2020-06-21 19:37:27,"RT @rahhimramly: Mak Kawan aku hilang wei!! Minta tolong sebarkan 

Assalamualaikum sahabat semua..
📌Siapa yang mengenali  wanita ini atau…", mak kawan aku hilang wei minta tolong sebarkan assalamualaikum sahabat semua siapa yang mengenali wanita ini atau 
2020-06-21 19:37:27,[] hueee takut banget mama 😭, hueee takut banget mama 
2020-06-21 19:37:27,@woIfieruby @subtanyarl ketawaku sia sia😭, ketawaku sia sia 
2020-06-21 19:37:27,Gempa ngeri banget 😭,gempa ngeri banget 
2020-06-21 19:37:27,@fuceqboi Tidur kang 🙏, tidur kang 
2020-06-21 19:37:27,"@Markonah76 Halo, saya Bencana Bot. Untuk melaporkan dampak gempa di sekitarmu, silakan balas dengan #gempa https://t.co/JguTpKA7mk",76 halo saya bencana bot untuk melaporkan dampak gempa di sekitarmu silakan balas dengan gempa 
2020-06-21 19:37:27,@Afilalaa_ Weh gempa, weh gempa
2020-06-21 19:37:27,@nprincecity kamu dimanaa, kamu dimanaa
2020-06-21 19:37:27,@SastraDimeja Kulo Mbah... Purwokerto, kulo mbah purwokerto
2020-06-21 19:37:27,"Tak kiro aku peyok,- jebul gempa to ehee.",tak kiro aku peyok jebul gempa to ehee 
2020-06-21 19:37:27,"Gempa cuk gempaa;v
😭🤧😂",gempa cuk gempaa v 
2020-06-21 19:37:27,@heyukioo @tataland971 @BTS_twt Semoga dapet:)@BTS_twt https://t.co/ZmsXJ2ksuq, 971 twt semoga dapet twt 
2020-06-21 19:37:27,Digugah di maha kuasa 🙄,digugah di maha kuasa 
2020-06-21 19:37:27,@rnjngntng Emmm iyaa deh, emmm iyaa deh
2020-06-21 19:37:27,@watermeylion Kmu dom mana, kmu dom mana
2020-06-21 19:37:27,Pprt 😝👌 https://t.co/jdpry61bY2,pp 
2020-06-21 19:37:27,Bisa bisanya pacar w gak bangun gempa segede ini,bisa bisanya pacar w gak bangun gempa segede ini
2020-06-21 19:37:27,atas ak boneka nya kekeyi,atas ak boneka nya kekeyi
2020-06-21 19:37:27,Antara meh Melayu metu po abot ke merem,antara meh melayu metu po abot ke merem
2020-06-21 19:37:27,"What?
Bukan masalah menghargai idol atau nggak. Tapi.

Siapa yang mau komen BTS, EXO, ITZY, GFriend, NCT, dan Blackpink itu nggak terkenal?

Serius. https://t.co/jnGrlsye3T",what bukan masalah menghargai idol atau nggak tapi siapa yang mau komen bts exo itzy gfriend nct dan blackpink itu nggak terkenal serius 
2020-06-21 19:37:27,bajigur gempa,bajigur gempa
2020-06-21 19:37:27,Uthini manje u @JUBJUB_OFFICIAL umuntu womuntu umnandi #Uyajola99Sundays,uthini manje u official umuntu womuntu umnandi uyajola99sundays
2020-06-21 19:37:27,"Gempa
Banter banget 😵",gempa banter banget 
2020-06-21 19:37:27,@aguss_twt iya langsung getar hapenya tiap di ping!, twt iya langsung getar hapenya tiap di ping 
2020-06-21 19:37:27,@cadelinhada5h @Lmj1Inside Dinah Jane,5h 1inside dinah jane
2020-06-21 19:37:27,@nksthi Mak deg Mak tratap, mak deg mak tratap
2020-06-21 19:37:27,"RT @AbangDon_: Tolong rt ya, harap jumpa InsyaAllah.. Anak sedara makcik aku. https://t.co/auqjz0nUFl", tolong ya harap jumpa insyaallah anak sedara makcik aku 
2020-06-21 19:37:27,@Selasarabu_ Jateng aku jogja juga berasa, jateng aku jogja juga berasa
2020-06-21 19:37:27,"@Wakhidatunlat Halo, saya Bencana Bot. Untuk melaporkan dampak gempa di sekitarmu, silakan balas dengan #gempa https://t.co/GKZpDFLCst", halo saya bencana bot untuk melaporkan dampak gempa di sekitarmu silakan balas dengan gempa 
2020-06-21 19:37:27,ASTAGFIRULLAH GEMPA KENCENG BGT SMPE KEBANGUN 😭😭😭,astagfirullah gempa kenceng bgt smpe kebangun 
2020-06-21 19:37:27,Hehhh gempa? Oh pantes lampu gue ngajak gelud,hehhh gempa oh pantes lampu gue ngajak gelud
2020-06-21 19:37:27,"Tetiba senam jantung, gempa.",tetiba senam jantung gempa 
2020-06-21 19:37:27,Pake dp poto cowo tato n ngerokok trs 1 kluarga w blok wkwkkwk,pake dp poto cowo tato n ngerokok trs 1 kluarga w blok wkwkkwk
2020-06-21 19:37:27,"@ragilrahasto Iya mas, Kulon Progo juga kerasa gempa :(", iya mas kulon progo juga kerasa gempa 
2020-06-21 19:37:27,"ditanya sama temen:
“pi, nte kalo aplot bucin melulu, emang menurut nte cinta itu apa?”

saya menjawab:
“cinta itu nanti dikala ane masak keasinan tapi kata yang keluar dari bibirnya adalah ‘dakhola jannah’ aamiin” 

HA HA 🤣
geli euy",ditanya sama temen pi nte kalo aplot bucin melulu emang menurut nte cinta itu apa saya menjawab cinta itu nanti dikala ane masak keasinan tapi kata yang keluar dari bibirnya adalah dakhola jannah aamiin ha ha geli euy
2020-06-21 19:37:27,Koyo ngimpi #gempa,koyo ngimpi gempa
2020-06-21 19:37:27,@newhopenadd iya mbak kunn🥺, iya mbak kunn 
2020-06-21 19:37:27,Lha kok tenan gan.. 🤟🤟 https://t.co/HchTq2IeMj,lha kok tenan gan 
2020-06-21 19:37:27,"@kabarklaten Iya lur tempat ku rowo lumayan bkin dengkul lemes, saking kagetnya yg kebawa keluar kucing ku 😭", iya lur tempat ku rowo lumayan bkin dengkul lemes saking kagetnya yg kebawa keluar kucing ku 
2020-06-21 19:37:27,"Aku memang bukan ELF dari
awal. Tapi aku akan menjadi ELF sampai akhir :)",aku memang bukan elf dari awal tapi aku akan menjadi elf sampai akhir 
2020-06-21 19:37:27,"#Uyajola99 umuntu womuntu ummandi 😂😂😂 ngomnye umntu nje I Jub Jub, Nee fok🤦🏾‍♂️ https://t.co/iC1O1Dumxi", uyajola99 umuntu womuntu ummandi ngomnye umntu nje i jub jub nee fok 
2020-06-21 19:37:27,"Semenit yg lalu gempa ya? #wonosobo
#gempa",semenit yg lalu gempa ya wonosobo gempa
2020-06-21 19:37:27,RT @lolwutburger: ppg vs joker https://t.co/ENllRxpQiz, ppg vs joker 
2020-06-21 19:37:27,tkuttttt bgt gempa,tkuttttt bgt gempa
2020-06-21 19:37:27,"Lagi nonton bokep gempa, gini amat wey jadi takut gue",lagi nonton bokep gempa gini amat wey jadi takut gue
2020-06-21 19:37:27,"Puas, udah maki"" orang.",puas udah maki orang 
2020-06-21 19:37:27,@SastraDimeja Adimulyo mbah, adimulyo mbah
2020-06-21 19:37:27,"@ngalamfess hooh e 
bwanter sisan. mlayu dewe jarene pakku aku halu 😭", hooh e bwanter sisan mlayu dewe jarene pakku aku halu 
2020-06-21 19:37:27,RT @matpidaa: Betul ke perempuan tak suka lelaki yang ramai peminat ? 🤔, betul ke perempuan tak suka lelaki yang ramai peminat 
2020-06-21 19:37:27,RT @joonaive: Seboso https://t.co/K2aFvkPjQm, seboso 
2020-06-21 19:37:27,@taeileechan yuta &gt;&gt;, yuta gt gt 
2020-06-21 19:37:27,weh gempa dimanasiii,weh gempa dimanasiii
2020-06-21 19:37:27,"@KediriFess Kroso nder, nganti melek padang ki", kroso nder nganti melek padang ki
2020-06-21 19:37:27,@EmmalysaTyta Langsung kebangun aku 😭😭😭, langsung kebangun aku 
2020-06-21 19:37:27,"Apalah arti menunggu, jika seseorang yang kau tunggu sedang sibuk memperjuangkan oranglain.",apalah arti menunggu jika seseorang yang kau tunggu sedang sibuk memperjuangkan oranglain 
2020-06-21 19:37:27,"RT @mabaaui2021: 🍁KUMPULAN SOAL SIMAK UI SAINTEK ZENIUS🍁

                                  🍂
                                  🍂…",2021 kumpulan soal simak ui saintek zenius 
2020-06-21 19:37:27,@jjwwoo00 Aku dijogjaa,00 aku dijogjaa
2020-06-21 19:37:27,"@laikasyud Hai! Gunakan link ini untuk menginput lokasi banjir, keterangan, &amp; foto. https://t.co/vJYIu79Jgt", hai gunakan link ini untuk menginput lokasi banjir keterangan amp foto 
2020-06-21 19:37:27,@JOlNGHO Kimin lo jgn tidur dulu mending nonton choi san aja stay safe ya? I lof u 💗💗💗, kimin lo jgn tidur dulu mending nonton choi san aja stay safe ya i lof u 
2020-06-21 19:37:27,@jidijidijidi @schfess Maksudnya?, maksudnya 
2020-06-21 19:37:27,"Jual aplikasi berbayar android
5k / 2aplikasi
Via tsel/im3 only
Order? Line xya5038j
-ig: cleirantshop",jual aplikasi berbayar android 5k 2aplikasi via tsel im3 only order line xya5038j ig cleirantshop
2020-06-21 19:37:27,Uiiii hampir siaaa,uiiii hampir siaaa
2020-06-21 19:37:27,"@fitristyasih Halo, saya Bencana Bot. Untuk melaporkan banjir di sekitarmu, silakan balas dengan #banjir. https://t.co/Qt6cNkeroj", halo saya bencana bot untuk melaporkan banjir di sekitarmu silakan balas dengan banjir 
2020-06-21 19:37:27,@WEBTOONFESS Biru, biru
2020-06-21 19:37:27,Agi turu enak enak kok kayak ada yang bangunin 😌,agi turu enak enak kok kayak ada yang bangunin 
2020-06-21 19:37:27,@dibishiiii @euchihas_ NGAHE NGAHE AJA, ngahe ngahe aja
2020-06-21 19:37:27,eh jogja juga gempa? wah jauh bgt sini jatim juga kerasa,eh jogja juga gempa wah jauh bgt sini jatim juga kerasa
2020-06-21 19:37:27,@RoflGandhi_ Teri awkaat ke bahar, teri awkaat ke bahar
2020-06-21 19:37:27,@jnggukkie Buwung puyuh??, buwung puyuh 
2020-06-21 19:37:27,"Meskipun tidak mudah, tapi obat terbaik bagi luka patah hati adalah jatuh cinta lagi.",meskipun tidak mudah tapi obat terbaik bagi luka patah hati adalah jatuh cinta lagi 
2020-06-21 19:37:27,"Happy Birthday Pemimpin andalan gw, Pak @jokowi 
#HBD59Jokowi https://t.co/8oRs2KldKH",happy birthday pemimpin andalan gw pak hbd59jokowi 
2020-06-21 19:37:27,@fuckngtiredsalv HAKDSKSHWJGWW, hakdskshwjgww
2020-06-21 19:37:27,@trueblue27_ Takut,27 takut
2020-06-21 19:37:27,@hamstersvng gempa hyung😫, gempa hyung 
2020-06-21 19:37:27,2137 4 sezon bsd,2137 4 sezon bsd
2020-06-21 19:37:27,Lagu Adrenalin Merusuh jam segini adalah penolong disaat otw pulang abis dari rumah temen yg ngebahas cerita horror.,lagu adrenalin merusuh jam segini adalah penolong disaat otw pulang abis dari rumah temen yg ngebahas cerita horror 
2020-06-21 19:37:27,"Kadang en, better takyah like atau comment, biar lagi bagis😹 simsimi lagi laju reply",kadang en better takyah like atau comment biar lagi bagis simsimi lagi laju reply
2020-06-21 19:37:27,@1dey2you Iyakkk aku kaget sumpahhhh,1dey2you iyakkk aku kaget sumpahhhh
2020-06-21 19:37:27,@raintteez ah pera🤡🤡🤡🤡, ah pera 
2020-06-21 19:37:27,"Eh eh, kaget asli",eh eh kaget asli
2020-06-21 19:37:27,"RT @furizuka_: Mau bagi hasil kegabutan kemarin :v

🍜 Ateez versi Warmindo 🍜
SH: ""pake telor gak nih?""
MG: ""Neng sini abang sebrangin.""
YS:…", mau bagi hasil kegabutan kemarin v ateez versi warmindo sh pake telor gak nih mg neng sini abang sebrangin ys 
2020-06-21 19:37:27,TNI Karang Penang Bantu Polri Atur Lalin Depan Pasar https://t.co/n95DpaiPxX,tni karang penang bantu polri atur lalin depan pasar 
2020-06-21 19:37:27,Dang,dang
2020-06-21 19:37:27,@theslackerhiker Banter iki mau mbak soko bantul, banter iki mau mbak soko bantul
2020-06-21 19:37:27,@alltimelostt MASAA?? MASIH??, masaa masih 
2020-06-21 19:37:27,@rjunfuture gatau bil hahaha, gatau bil hahaha
2020-06-21 19:37:27,+ yeosang https://t.co/kzd9wUcfxL, yeosang 
2020-06-21 19:37:27,"RT @Zeynab46: "" 5 WAKTU TERBAIK UNTUK BERDOA AGAR DIKABULKAN"" https://t.co/CfHeDf8Qac",46 5 waktu terbaik untuk berdoa agar dikabulkan 
2020-06-21 19:37:27,memantau @infoBMKG,memantau 
2020-06-21 19:37:27,@jhcse nongkrong, nongkrong
2020-06-21 19:37:27,@KediriFess aku nderr banter pol, aku nderr banter pol
2020-06-21 19:37:27,Kumbe kuwa single muda mwingine shida I nafika kipindi unataka kudeka hakuna wa kumdekea 🤔,kumbe kuwa single muda mwingine shida i nafika kipindi unataka kudeka hakuna wa kumdekea 
2020-06-21 19:37:27,@laelatlamn Melu2 e mbak 😡, melu2 e mbak 
2020-06-21 19:37:27,"gempaa,kenceng banget ampe bangun😭",gempaa kenceng banget ampe bangun 
2020-06-21 19:37:27,Tak kiro aq agi digugah mbul cen hoyak,tak kiro aq agi digugah mbul cen hoyak
2020-06-21 19:37:27,@aspacpeske Menunggu tweet bmkg, menunggu tweet bmkg
2020-06-21 19:37:27,@blueecae GEDE AMAT MANG, gede amat mang
2020-06-21 19:37:27,"RT @laywookcom: ""Mendingan beli atau nyewa rumah ya?""

THE 5% RULE

a thread. https://t.co/ojwgxSAFmV", mendingan beli atau nyewa rumah ya the 5 rule a thread 
2020-06-21 19:37:27,@imsko_94 jtai follow back BLGGG, 94 jtai follow back blggg
2020-06-21 19:37:27,"@urroyals03 Halo, saya Bencana Bot. Untuk melaporkan dampak gempa di sekitarmu, silakan balas dengan #gempa https://t.co/jsY39GMVAl",03 halo saya bencana bot untuk melaporkan dampak gempa di sekitarmu silakan balas dengan gempa 
2020-06-21 19:37:27,"Kebangun gegara kek ada gempaa, haluu apa gimanaa",kebangun gegara kek ada gempaa haluu apa gimanaa
2020-06-21 19:37:27,@Wulangan tenan toh. tak pikir aku ngimpi, tenan toh tak pikir aku ngimpi
